country,n_nodes,within_weight,incoming_weight,outgoing_weight,external_weight,external_share,mean_rl,max_rl,scenario,metric,absorption_gain
CIV,49,19.232200191971817,19.59112473928902,23.28045952757911,4.4071838829245,0.18643395568011767,0.019879926938232987,0.03499956908134602,Financial: 2008-style US+UK+IRL finance,baseline,
BLR,49,13.635748814350798,16.184229520306186,23.8689645428988,12.781696434503388,0.4838354471486138,0.0193694338526377,0.03465709307230319,Financial: 2008-style US+UK+IRL finance,baseline,
STP,49,17.426176421982667,17.42686836719839,25.22905210285717,7.803567626090228,0.30930030884266074,0.01898788988478122,0.03136764180166108,Financial: 2008-style US+UK+IRL finance,baseline,
ROW,49,17.69923184577388,47.450333494165534,23.486921819886987,35.53879162250476,0.6675452863812685,0.01842255394260997,0.03517455465180979,Financial: 2008-style US+UK+IRL finance,baseline,
ARE,49,13.744120345020459,21.89281675166057,23.66000792496802,18.06458398658767,0.5679132289785533,0.017655609922455066,0.051922724890740096,Financial: 2008-style US+UK+IRL finance,baseline,
MLT,47,13.05454376547936,13.379192239783857,27.53900534285241,14.809110051677546,0.5314848565394862,0.017629913327186598,0.08853244400852082,Financial: 2008-style US+UK+IRL finance,baseline,
KAZ,49,17.804322174372658,20.280842575902334,21.243380660139575,5.91557888729659,0.24939306753079227,0.01721236040323562,0.021429532086536432,Financial: 2008-style US+UK+IRL finance,baseline,
RUS,49,21.52643837550592,53.24193847994604,25.05783368507074,35.24689541400494,0.6208354003780023,0.016741000464041908,0.022112577587583747,Financial: 2008-style US+UK+IRL finance,baseline,
KHM,47,12.188886432214474,12.350996882016162,21.343095228629288,9.316319246216501,0.433212282901366,0.016291644416380865,0.059542520339130746,Financial: 2008-style US+UK+IRL finance,baseline,
JPN,49,21.26020370526529,35.51790819431642,25.032018267568343,18.029519051354185,0.4588863902918887,0.015982971385916023,0.030070043305801434,Financial: 2008-style US+UK+IRL finance,baseline,
ZAF,49,23.746177607118156,27.0269948802819,28.828523926043122,8.36316359208871,0.26045889699833796,0.01594075430527871,0.021440267481666376,Financial: 2008-style US+UK+IRL finance,baseline,
THA,49,19.022098520708717,29.729355160249167,26.757099510063917,18.442257628895646,0.4922614325801086,0.015219331253399564,0.024110815009663878,Financial: 2008-style US+UK+IRL finance,baseline,
PER,49,19.06684010036836,20.148735370827158,23.85929686546614,5.874352035556576,0.23552811764339218,0.014717400884698499,0.05146497139967045,Financial: 2008-style US+UK+IRL finance,baseline,
SAU,48,19.21393104795616,26.36504192822082,23.804579165760224,11.741758998068725,0.3793085852911401,0.014480670155794908,0.017009258480007488,Financial: 2008-style US+UK+IRL finance,baseline,
MYS,49,21.48330722646896,26.36696468553693,29.95232703117747,13.352677263776485,0.3833012747928918,0.014418535596768142,0.026266774012487417,Financial: 2008-style US+UK+IRL finance,baseline,
BRA,49,22.77387546509681,29.066650242544267,26.20363240496664,9.722531717317288,0.29918789676474683,0.0143576647786153,0.027746693398000753,Financial: 2008-style US+UK+IRL finance,baseline,
TUR,49,18.16387807822789,26.811776369351676,24.07948700751698,14.56350722041288,0.44499452331799116,0.014070225283034138,0.030131275186943838,Financial: 2008-style US+UK+IRL finance,baseline,
NZL,49,21.390242464332033,21.990383830311107,26.08314626993799,5.293045171585035,0.19836555539206968,0.014049354444297927,0.021220946769696106,Financial: 2008-style US+UK+IRL finance,baseline,
TWN,49,19.78802488441978,25.418569220812458,27.499554781043287,13.342074233016184,0.40271760690249236,0.013966560553912172,0.028778097715050164,Financial: 2008-style US+UK+IRL finance,baseline,
LAO,49,12.890246168962522,13.014620313294417,20.949532439400453,8.183660414769829,0.388331436426081,0.013905083153797052,0.04843488121563542,Financial: 2008-style US+UK+IRL finance,baseline,
IDN,49,19.420193546675325,24.557328497297338,23.137622827518022,8.854564231464714,0.3131614530862723,0.01378466435424147,0.023939863919356773,Financial: 2008-style US+UK+IRL finance,baseline,
CHL,48,18.131909152859517,19.74107256254124,23.872132495663756,7.349386752485962,0.2884228015634089,0.013569617099800804,0.020853791401598338,Financial: 2008-style US+UK+IRL finance,baseline,
KOR,49,21.739707434105366,36.7479347360662,27.611284735082585,20.879804602938044,0.48991186442468043,0.013058315587414191,0.017402343220109376,Financial: 2008-style US+UK+IRL finance,baseline,
COD,49,9.592101835416186,10.046153304493155,16.842423166070272,7.704372799731058,0.4454302372158205,0.012964564473168768,0.03775912428751146,Financial: 2008-style US+UK+IRL finance,baseline,
AGO,49,13.546538260441164,15.588949506894066,19.831437178617293,8.327310164629033,0.3806970772955015,0.012328343870943587,0.016907973028889127,Financial: 2008-style US+UK+IRL finance,baseline,
VNM,49,23.985825262998453,29.290934810503998,33.4235905448583,14.742874829365391,0.38067053100685533,0.011170733166889884,0.02107163170888774,Financial: 2008-style US+UK+IRL finance,baseline,
BRN,48,15.124740395054364,15.243385195558362,20.853894662759615,5.847799068209248,0.27883123445553654,0.01096440548647208,0.03483034410417388,Financial: 2008-style US+UK+IRL finance,baseline,
AUS,49,23.33824853452205,28.262892478949546,27.23746955322352,8.823864963128962,0.2743558803675455,0.010411454751597918,0.01232300355961231,Financial: 2008-style US+UK+IRL finance,baseline,
MMR,49,23.251580666192424,23.49011768921292,29.96238033382512,6.94933669065319,0.23010349680911235,0.009152487501128728,0.019251183052587082,Financial: 2008-style US+UK+IRL finance,baseline,
CHN,49,26.90788476743107,87.25671059996974,29.194315660033723,62.63525672514132,0.6994980931100895,0.008608829030325347,0.011236291428913504,Financial: 2008-style US+UK+IRL finance,baseline,
GBR,47,19.86268295100811,40.83550108221954,25.68121231299607,26.791347493199382,0.5742557982260194,0.0515552669361364,0.2011695023353051,Financial: 2008-style US+UK+IRL finance,damped,0.14104327412904763
USA,48,21.817266628522702,70.19217056597887,24.343959230128554,50.90159653906201,0.6999778918677045,0.040640897573183336,0.32169922464052325,Financial: 2008-style US+UK+IRL finance,damped,0.09324748639850639
IRL,48,12.451624402658949,19.744571707273032,26.049311531725774,20.890634433680905,0.6265512644545883,0.030254111299944087,0.3031294750419099,Financial: 2008-style US+UK+IRL finance,damped,0.05896212978051307
LUX,44,13.868588284655127,16.567207513554486,26.995835604421142,15.82586654866537,0.5329569657869919,0.008539640926858867,0.11689467712694548,Financial: 2008-style US+UK+IRL finance,damped,0.04268780989453319
CAN,49,19.03683062770118,23.951558011068865,25.32160816256509,11.199504918231597,0.37039888319859887,0.004681372560487062,0.014753740824399314,Financial: 2008-style US+UK+IRL finance,damped,0.04351203929554278
MEX,49,17.085513868617213,20.79413046065904,23.955810452241863,10.578913175666479,0.38240131121213305,0.004135774266202539,0.02013102125205066,Financial: 2008-style US+UK+IRL finance,damped,0.03586182818660151
JOR,49,14.972092305235257,15.139894962694079,23.36918761549711,8.564897967720675,0.3638909592260726,0.0040080829291440825,0.04199429554551191,Financial: 2008-style US+UK+IRL finance,damped,0.02295415788466524
PAK,49,19.367059746094036,19.83935936679919,23.310066361823363,4.415306236434482,0.1856546249300067,0.0037433011820990243,0.03890639692969785,Financial: 2008-style US+UK+IRL finance,damped,0.023167184016954813
CRI,49,15.28757037709845,15.454110746068247,23.144612144398078,8.023582136269425,0.34419499986833635,0.00364803016997815,0.01760197750704386,Financial: 2008-style US+UK+IRL finance,damped,0.028975347593727076
CYP,48,14.965832854772508,15.562411435494537,25.77987999122516,11.410625717174682,0.432606435244135,0.0034326790758365915,0.02005324617769024,Financial: 2008-style US+UK+IRL finance,damped,0.03022242205947395
BGD,49,19.26175955883079,19.660105644391138,22.77265943894318,3.9092459656727385,0.16871283214440905,0.0033019113762036037,0.01192168176898713,Financial: 2008-style US+UK+IRL finance,damped,0.027957773263757802
ISR,47,19.513981394288123,22.083820836864398,25.51412079407854,8.569978842366694,0.3051556393809898,0.003078703045136675,0.010979893541204174,Financial: 2008-style US+UK+IRL finance,damped,0.02993177503401071
NLD,47,17.35782004641359,31.54313709149323,27.21156908412792,24.039066082793973,0.5806974468505547,0.0030321530443223692,0.017323860401247358,Financial: 2008-style US+UK+IRL finance,damped,0.03377629345401301
EGY,49,12.919070353582446,14.784932256247481,17.367031917826054,6.313823466908641,0.3282825520609787,0.0030125754646762814,0.022310634209394043,Financial: 2008-style US+UK+IRL finance,damped,0.023706963618757383
BEL,46,18.177283822739327,27.913753918852198,28.357690443302012,19.91687671667556,0.5228328025779218,0.002860001534353923,0.013680160073479759,Financial: 2008-style US+UK+IRL finance,damped,0.03589277784499496
PRT,47,18.747846721572714,24.70726120990147,26.9541240172754,14.165691784031445,0.4303910313872653,0.0027459644254161056,0.012457598705054312,Financial: 2008-style US+UK+IRL finance,damped,0.03182430168809335
IND,49,20.13036289077761,32.137935340096696,25.01292593085423,16.890135489395703,0.45623738816118636,0.002704809785214536,0.015919286156279654,Financial: 2008-style US+UK+IRL finance,damped,0.02673789260509125
TUN,49,12.248694072307835,12.672578344240858,22.553965204898414,10.729155404523603,0.46693470663309067,0.0026537455719439127,0.042400452597517936,Financial: 2008-style US+UK+IRL finance,damped,0.027664554996712058
CMR,49,14.097126375560673,14.344181716200683,19.032319423149,5.182248388228338,0.26879753372302106,0.002612607095379474,0.02802365733397853,Financial: 2008-style US+UK+IRL finance,damped,0.020122197709286627
MLT,47,13.05454376547936,13.379192239783857,27.53900534285241,14.809110051677546,0.5314848565394862,0.0024924117505998504,0.03744026414231381,Financial: 2008-style US+UK+IRL finance,damped,0.015137501576586748
MAR,49,13.468185636559248,14.387033151469751,21.711550638067777,9.162212516419032,0.4048630719832579,0.0024130277762831305,0.010488751782565139,Financial: 2008-style US+UK+IRL finance,damped,0.026552768009662258
ESP,49,21.200592638204313,35.0562844293962,27.203045565169127,19.8581447181567,0.48365210419896615,0.0023936215114260047,0.0156015319870408,Financial: 2008-style US+UK+IRL finance,damped,0.03209983855777496
PHL,49,16.13562280527843,17.51049561828391,23.617817297854216,8.857067305581268,0.35438631320974684,0.0022020239868914392,0.020031870443900444,Financial: 2008-style US+UK+IRL finance,damped,0.018717802614199544
DNK,47,16.856039378128322,23.10479339739837,25.7149366125827,15.107651253724427,0.47265040285020193,0.002179757252312094,0.006420519415734722,Financial: 2008-style US+UK+IRL finance,damped,0.029593645410058593
FRA,49,20.922517485717943,44.75986084147722,28.04104444538647,30.95587031542781,0.5967006999925341,0.002026927454049425,0.00799619321678851,Financial: 2008-style US+UK+IRL finance,damped,0.02920835105049047
GRC,49,18.464014696652548,22.063528556557834,25.158112779503732,10.29361194275647,0.35794372295835636,0.002010872369312103,0.010910157129049438,Financial: 2008-style US+UK+IRL finance,damped,0.025834103608217054
NOR,49,19.78009988471274,26.55316527247008,26.897453734617507,13.890419237662101,0.4125395033910123,0.0019843170769468597,0.009506623694540119,Financial: 2008-style US+UK+IRL finance,damped,0.03565429169609459
SGP,43,13.752424182405314,25.67909280719187,26.152710875446225,24.32695531782747,0.6388485221425091,0.0019728847960362923,0.017757090713247235,Financial: 2008-style US+UK+IRL finance,damped,0.018390572704536007
ISL,49,17.664574315400827,17.93882045842644,26.553082189324865,9.162754016949648,0.34154552788249465,0.001953828318891327,0.00933923848977339,Financial: 2008-style US+UK+IRL finance,damped,0.030071068180680574
POL,49,20.229126509428866,31.55173563051005,28.03001350700891,19.123496118661222,0.48595226547901743,0.001848619419551605,0.0077634891607013985,Financial: 2008-style US+UK+IRL finance,damped,0.030369136211997147
HUN,49,14.613090903500986,18.660870115156047,26.524165542388356,15.958853850542432,0.5220097700337408,0.0018021551669165205,0.006896594372407876,Financial: 2008-style US+UK+IRL finance,damped,0.02754013901735787
KHM,47,12.188886432214474,12.350996882016162,21.343095228629288,9.316319246216501,0.433212282901366,0.001797264337166219,0.016903264179865634,Financial: 2008-style US+UK+IRL finance,damped,0.014494380079214646
NGA,49,18.33719576010173,21.450213836226595,22.932432868714248,7.708255184737382,0.2959539921601844,0.0017229768381153122,0.019392700364671712,Financial: 2008-style US+UK+IRL finance,damped,0.02633995996674152
DEU,48,19.870955047770295,68.71962543049086,26.536764567684962,55.51447990263523,0.7364085640569299,0.00169169585195076,0.014905626651790661,Financial: 2008-style US+UK+IRL finance,damped,0.02769080615559088
LTU,49,13.575110626545996,16.659574971288855,23.81434528993507,13.323699008131932,0.4953267147909411,0.0016796464074554606,0.006612473183802201,Financial: 2008-style US+UK+IRL finance,damped,0.028069400865137636
ROU,49,19.633955251897763,22.53900404207865,25.962470814245105,9.233564352528226,0.3198599837830379,0.0016733907951674443,0.009911751366854758,Financial: 2008-style US+UK+IRL finance,damped,0.028112672612577286
